,starting coordinate,ending coordinate,vertices,issues ID,severe issue,minor issue,total distance,ave_severe_issue/meter,ave_minor_issue/meter,elevation
3777,"47.24485,-122.44252","47.244968,-122.436691","[(47.24485, -122.44252), (47.244968, -122.436691)]",[],0,0,0.0,0,0,[0.0]
3778,"47.24369,-122.525817","47.242752,-122.528724","[(47.24369, -122.525817), (47.242752, -122.528724)]",[],0,0,0.0,0,0,[0.0]
3779,"47.213943,-122.465362","47.213726,-122.469566","[(47.213943, -122.465362), (47.213726, -122.469566)]",[],0,0,0.0,0,0,[0.0]
3780,"47.192913,-122.296142","47.192615,-122.296134","[(47.192913, -122.296142), (47.192615, -122.296134)]",[],0,0,0.0,0,0,[0.0]
3781,"47.165534,-122.512809","47.165252,-122.512397","[(47.165534, -122.512809), (47.165252, -122.512397)]",[],0,0,0.0,0,0,[0.0]
3782,"47.774463,-122.341438","47.774187,-122.342139","[(47.774463, -122.341438), (47.774187, -122.342139)]",[],0,0,0.0,0,0,[0.0]
3783,"47.774463,-122.341438","47.773716,-122.346193","[(47.774463, -122.341438), (47.773716, -122.346193)]",[],0,0,0.0,0,0,[0.0]
3784,"47.676652,-122.124214","47.676735,-122.124176","[(47.676652, -122.124214), (47.676735, -122.124176)]",[],0,0,0.0,0,0,[0.0]
3785,"47.6758539,-122.2906857","47.6760409,-122.2901718","[(47.6758539, -122.2906857), (47.6758529, -122.2903842), (47.6758558, -122.2901666), (47.6760409, -122.2901718)]",[],0,0,70.4294009141,0,0,"[-0.0814, -0.0918, -0.0186]"
3786,"47.6613537,-122.3131313","47.6622765,-122.313227","[(47.6613537, -122.3131313), (47.6613532, -122.3132411), (47.6622765, -122.313227)]",[],0,0,103.320879488,0,0,"[0.0295, 0.0292]"
3787,"47.384257,-122.233151","47.644546,-122.133789","[(47.384257, -122.233151), (47.644546, -122.133789)]",[],0,0,0.0,0,0,[0.0]
3788,"47.631654,-122.134658","47.631548,-122.131694","[(47.631654, -122.134658), (47.631548, -122.131694)]",[],0,0,0.0,0,0,[0.0]
3789,"47.6185882,-122.3316643","47.6180515,-122.3314791","[(47.6185882, -122.3316643), (47.6185864, -122.3321067), (47.6184315, -122.3321063), (47.6184313, -122.3321063), (47.618432, -122.3314696), (47.6182935, -122.3312356), (47.6182702, -122.3311962), (47.6180515, -122.3314791)]","[33071, 33089, 33092, 33095]",1,3,190.947245504,0.005237048575162504,0.01571114572548751,"[0.0075, 0.0058, 0.0058, -0.0086, -0.0183, -0.0183, -0.0025]"
3790,"47.6082155,-122.3365315","47.6129589,-122.3359927","[(47.6082155, -122.3365315), (47.608653, -122.3369319), (47.6087306, -122.336717), (47.6088798, -122.3368186), (47.6097311, -122.3375968), (47.6100898, -122.3367396), (47.6101969, -122.3365027), (47.6105778, -122.3355918), (47.610716, -122.3357277), (47.6115757, -122.3365146), (47.6116471, -122.3363519), (47.6120349, -122.3354245), (47.6121529, -122.3355254), (47.6122345, -122.3353303), (47.6129589, -122.3359927)]","[10588, 39678, 10563, 10566, 39605, 10594]",0,6,822.24919231,0,0.007297057943156433,"[0.0, 0.0491, 0.011, 0.0018, -0.0066, 0.0047, -0.0062, 0.0163, -0.024, 0.0137, -0.0073, 0.0528, 0.0, 0.0218]"
3791,"47.6106798,-122.3386293","47.6108898,-122.3385798","[(47.6106798, -122.3386293), (47.6107142, -122.3385334), (47.6108609, -122.3386489), (47.6108898, -122.3385798)]",[],0,0,36.3494567593,0,0,"[-0.0167, 0.0, -0.0294]"
3792,"47.6099866,-122.3369862","47.6104888,-122.3383272","[(47.6099866, -122.3369862), (47.6097311, -122.3375968), (47.609862, -122.3377538), (47.6104888, -122.3383272)]",[],0,0,171.582079302,0,0,"[-0.0066, -0.0214, -0.0215]"
3793,"47.6118281,-122.3367386","47.6085835,-122.3384409","[(47.6118281, -122.3367386), (47.6116961, -122.3366177), (47.6115757, -122.3365146), (47.610716, -122.3357277), (47.6105778, -122.3355918), (47.6101969, -122.3365027), (47.6100898, -122.3367396), (47.6097311, -122.3375968), (47.6096436, -122.3378701), (47.6092845, -122.3387288), (47.6091862, -122.3389923), (47.6085835, -122.3384409)]","[39605, 10563, 10566, 39678, 10649]",0,5,618.917922336,0,0.008078615628274844,"[-0.0178, 0.0194, -0.024, 0.0163, -0.0062, 0.0047, -0.0066, 0.0044, -0.0145, 0.0, 0.0556]"
3794,"47.5986222,-122.32778","47.5986434,-122.3277798","[(47.5986222, -122.32778), (47.5984337, -122.3277815), (47.5986434, -122.3277798)]",[],0,0,39.8212858758,0,0,"[0.0095, 0.0095]"
3795,"47.5265243,-122.3182499","47.5265239,-122.3181267","[(47.5265243, -122.3182499), (47.5265224, -122.3176616), (47.5265239, -122.3181267)]",[1870],0,1,105.340548699,0,0.009493020611282349,"[-0.0016, -0.0016]"
3796,"47.518854,-122.197898","47.518841,-122.197898","[(47.518854, -122.197898), (47.518841, -122.197898)]",[],0,0,0.0,0,0,[0.0]
3797,"47.434429,-122.282234","47.434347,-122.282006","[(47.434429, -122.282234), (47.434347, -122.282006)]",[],0,0,0.0,0,0,[0.0]
3798,"47.357898,-122.162667","47.357954,-122.1663","[(47.357898, -122.162667), (47.357954, -122.1663)]",[],0,0,0.0,0,0,[0.0]
3799,"47.305628,-122.22878","47.305611,-122.227086","[(47.305628, -122.22878), (47.305611, -122.227086)]",[],0,0,0.0,0,0,[0.0]
3800,"47.154773,-122.29528","47.155441,-122.299507","[(47.154773, -122.29528), (47.155441, -122.299507)]",[],0,0,0.0,0,0,[0.0]
3801,"47.974265,-122.197227","47.974832,-122.197602","[(47.974265, -122.197227), (47.974832, -122.197602)]",[],0,0,0.0,0,0,[0.0]
3802,"47.690212,-122.3554383","47.6906967,-122.3602625","[(47.690212, -122.3554383), (47.6905224, -122.3554385), (47.6906694, -122.3554389), (47.6906758, -122.3565616), (47.6906767, -122.3567239), (47.6905287, -122.3567262), (47.6905279, -122.3567262), (47.6905364, -122.3579003), (47.6905373, -122.3580627), (47.6906843, -122.3580639), (47.6906967, -122.3602625)]","[95756, 95774, 95778, 95782, 96424, 96434]",0,6,557.341234313,0,0.010765397624671557,"[-0.0528, 0.0245, -0.0166, -0.0164, 0.0665, 0.0665, 0.0, 0.0, 0.0734, -0.007]"
3803,"47.6683219,-122.3131579","47.6688023,-122.3128712","[(47.6683219, -122.3131579), (47.6684935, -122.3131552), (47.6684916, -122.3128781), (47.6686011, -122.3128698), (47.6688023, -122.3128712)]","[141044, 141053]",0,2,75.9746740132,0,0.026324561782949035,"[-0.0009, 0.0336, 0.0328, 0.0206]"
3804,"47.6685814,-122.3654607","47.6683961,-122.3663151","[(47.6685814, -122.3654607), (47.6685798, -122.3660416), (47.6685777, -122.3663147), (47.6683961, -122.3663151)]",[105532],0,1,103.561071785,0,0.009656137994370555,"[-0.0226, 0.0049, 0.0265]"
3805,"47.6168447,-122.3486087","47.6184957,-122.3478043","[(47.6168447, -122.3486087), (47.6169997, -122.3488709), (47.6171398, -122.3487052), (47.6176591, -122.3480338), (47.6177803, -122.348224), (47.6179248, -122.3480508), (47.6183613, -122.3487894), (47.6184043, -122.3488621), (47.618407, -122.3488666), (47.6184998, -122.3488473), (47.6184957, -122.3478043)]","[10826, 10870, 46822, 11084, 10949]",2,3,390.691454278,0.005119129118648991,0.007678693677973487,"[0.0137, 0.0201, -0.0143, -0.0255, 0.0048, -0.0123, -0.0123, -0.0123, -0.0096, 0.0036]"
3806,"47.615281,-122.196128","47.61555,-122.195991","[(47.615281, -122.196128), (47.61555, -122.195991)]",[],0,0,0.0,0,0,[0.0]
3807,"47.6086501,-122.3354344","47.6093714,-122.3351718","[(47.6086501, -122.3354344), (47.6090968, -122.3358431), (47.6091972, -122.3355883), (47.6093714, -122.3351718)]",[],0,0,133.078474817,0,0,"[-0.0388, 0.0135, -0.0274]"
3808,"47.6079257,-122.3022883","47.6077261,-122.3028837","[(47.6079257, -122.3022883), (47.6079271, -122.3026414), (47.6079277, -122.3028829), (47.6077261, -122.3028837)]","[69431, 69435, 69438]",0,3,79.6205108039,0,0.03767873340311772,"[-0.0046, -0.011, 0.0063]"
3809,"47.6082416,-122.3334533","47.607514,-122.3344564","[(47.6082416, -122.3334533), (47.6085751, -122.3337587), (47.608195, -122.3346664), (47.6081096, -122.3349348), (47.6075343, -122.334408), (47.607514, -122.3344564)]","[10551, 10509, 10510, 10512, 10479]",2,3,255.047829552,0.007841666418072003,0.011762499627108005,"[-0.0731, -0.0336, 0.0314, -0.0266, 0.1191]"
3810,"47.6016422,-122.3295972","47.6045615,-122.3339876","[(47.6016422, -122.3295972), (47.6016406, -122.3299178), (47.6010844, -122.3290658), (47.6010087, -122.329213), (47.600999, -122.3292319), (47.60096, -122.329188), (47.6007943, -122.3291885), (47.6007942, -122.3291885), (47.6007955, -122.3301622), (47.6008065, -122.3303868), (47.6008073, -122.3310001), (47.6007057, -122.3312262), (47.6007851, -122.3313043), (47.6007853, -122.3314157), (47.600798, -122.331724), (47.600798, -122.3327559), (47.6009629, -122.3327559), (47.6016389, -122.3327535), (47.6016377, -122.3322327), (47.6016381, -122.3322327), (47.6018022, -122.3322319), (47.6018346, -122.3321543), (47.6019027, -122.3319913), (47.6019677, -122.3320506), (47.6022892, -122.3323442), (47.6024272, -122.3324425), (47.6030138, -122.332979), (47.6031405, -122.3331087), (47.6030369, -122.3333673), (47.6036161, -122.3338969), (47.6037442, -122.3340117), (47.6043282, -122.3345457), (47.6044344, -122.3342919), (47.6045615, -122.3339876)]","[26520, 26526, 26561, 26511, 26719, 26726, 26743, 26738, 26765, 26769, 25495, 25243, 25247, 25250, 25252, 25260, 25178, 11464, 11465, 11467, 11440, 11096]",6,16,1146.00257969,0.005235590308720766,0.013961574156588708,"[-0.0247, -0.0155, -0.0829, -0.0829, 0.0229, -0.1737, -0.1737, -0.0302, -0.0945, -0.0087, -0.0147, 0.0032, 0.0119, 0.0, -0.0162, -0.0109, -0.0106, -0.0401, -0.0164, -0.0164, 0.1411, 0.1411, -0.0062, -0.0062, -0.0294, 0.0, -0.0117, -0.0044, 0.0396, -0.0481, 0.0354, 0.0713, -0.1006]"
3811,"47.6017915,-122.3296806","47.6027269,-122.3312832","[(47.6017915, -122.3296806), (47.6017905, -122.3298827), (47.6016406, -122.3299178), (47.6010844, -122.3290658), (47.6010087, -122.329213), (47.600999, -122.3292319), (47.60096, -122.329188), (47.6007943, -122.3291885), (47.6007942, -122.3291885), (47.6007955, -122.3301622), (47.6008065, -122.3303868), (47.6008073, -122.3310001), (47.6007057, -122.3312262), (47.6007851, -122.3313043), (47.6007853, -122.3314157), (47.6009713, -122.3314812), (47.6012087, -122.33171), (47.6014656, -122.3319381), (47.601536, -122.3320006), (47.601591, -122.3318653), (47.6016422, -122.3317392), (47.6016404, -122.3305446), (47.6016407, -122.3305446), (47.6017926, -122.3305441), (47.6020044, -122.3308526), (47.6026616, -122.3314519), (47.6027269, -122.3312832)]","[26520, 26526, 26561, 26511, 26719, 26726, 26743, 26738, 26765, 26769, 26842, 26824, 26818, 26328, 11415]",5,10,810.542415972,0.006168708634453724,0.012337417268907448,"[0.0357, 0.0711, -0.0155, -0.0829, -0.0829, 0.0229, -0.1737, -0.1737, -0.0302, -0.0945, -0.0087, -0.0147, 0.0032, 0.0119, -0.0282, 0.0317, 0.0036, 0.0036, -0.0829, -0.0829, -0.0399, -0.065, -0.065, 0.0061, 0.0291, 0.0827]"
3812,"47.5999383,-122.3297904","47.6021113,-122.3349886","[(47.5999383, -122.3297904), (47.5999268, -122.3301454), (47.5997902, -122.3300311), (47.5997258, -122.3299772), (47.5996953, -122.3300568), (47.5996334, -122.3302186), (47.5996265, -122.3303756), (47.5996257, -122.3303938), (47.5998099, -122.3304115), (47.5999199, -122.3304221), (47.5999239, -122.3305032), (47.5999299, -122.3306244), (47.5999304, -122.3306335), (47.5999692, -122.3314196), (47.5999544, -122.331726), (47.5999536, -122.3328797), (47.5999572, -122.3340528), (47.6001304, -122.3340522), (47.6008015, -122.3340495), (47.60097, -122.3340488), (47.6016522, -122.3340464), (47.601649, -122.3343112), (47.6018111, -122.3343106), (47.6018117, -122.3347707), (47.6018077, -122.334988), (47.6021113, -122.3349886)]","[27110, 27115, 27127, 25530, 25533, 25568, 25571, 25353, 25356, 25362, 11592, 11629, 11594]",6,7,808.193613895,0.0074239636355028175,0.00866129090808662,"[0.0387, -0.0137, -0.0137, 0.0096, 0.0096, 0.0151, 0.0151, -0.0111, -0.0111, -0.0146, -0.0146, -0.0146, -0.0146, 0.0087, -0.0115, -0.0079, 0.0, -0.0027, -0.016, -0.0092, 0.0251, -0.0167, 0.0318, 0.0306, 0.0059]"
3813,"47.5991127,-122.3289529","47.5993214,-122.32986","[(47.5991127, -122.3289529), (47.5991129, -122.3291172), (47.5992964, -122.3291164), (47.5999603, -122.3291145), (47.5999268, -122.3301454), (47.5997902, -122.3300311), (47.5997258, -122.3299772), (47.59945, -122.3297464), (47.5993855, -122.3296925), (47.5993214, -122.32986)]","[27110, 27115, 27127, 27140]",1,3,292.827403929,0.0034149809293212946,0.010244942787963883,"[-0.0106, -0.0049, 0.0258, 0.0387, -0.0137, -0.0137, -0.0137, -0.0137, -0.0144]"
3814,"47.5991861,-122.3222968","47.5991113,-122.3280663","[(47.5991861, -122.3222968), (47.5990834, -122.3222969), (47.5990862, -122.3225933), (47.5990881, -122.3236142), (47.5990886, -122.3238868), (47.5990904, -122.3249626), (47.5990826, -122.3251446), (47.5990843, -122.3262483), (47.5990927, -122.3264736), (47.5990945, -122.3275567), (47.5991109, -122.327776), (47.5991113, -122.3280663)]","[26905, 26913, 26916, 26613, 26628, 26244, 26249, 26257, 26269, 26273, 26282, 25650, 25651]",4,9,587.305605865,0.0068107642087104295,0.015324219469598468,"[0.0521, 0.0404, -0.0495, 0.039, -0.0532, 0.0584, -0.047, 0.0472, -0.0602, 0.1869, -0.0695]"
3815,"47.5987008,-122.3288604","47.5977328,-122.327791","[(47.5987008, -122.3288604), (47.5987623, -122.3288614), (47.5987622, -122.3288644), (47.5987604, -122.3291182), (47.5991129, -122.3291172), (47.5991125, -122.328867), (47.5992919, -122.3288586), (47.5992903, -122.3277912), (47.5991109, -122.327776), (47.5990945, -122.3275567), (47.5984319, -122.3275596), (47.5982795, -122.3275604), (47.598281, -122.3277826), (47.598281, -122.3277832), (47.5977328, -122.327791)]","[25653, 25669, 25740]",1,2,415.40398022,0.0024072951815948674,0.004814590363189735,"[0.0013, 0.0155, 0.0155, 0.0, -0.0106, -0.0501, 0.0474, 0.0451, 0.1869, -0.0299, -0.0295, -0.0657, -0.0657, 0.0118]"
3816,"47.588513,-122.315358","47.588513,-122.315277","[(47.588513, -122.315358), (47.588513, -122.3149407), (47.588513, -122.315277)]",[],0,0,75.360000001,0,0,"[0.0194, 0.0194]"
3817,"47.5507061,-122.2580598","47.551102,-122.2593222","[(47.5507061, -122.2580598), (47.551102, -122.2593222)]",[],0,0,264.604653777,0,0,"[0.0048, 0.0048]"
3818,"47.518854,-122.197898","47.518791,-122.197769","[(47.518854, -122.197898), (47.518791, -122.197769)]",[],0,0,0.0,0,0,[0.0]
3819,"47.467088,-122.339163","47.467181,-122.339206","[(47.467088, -122.339163), (47.467181, -122.339206)]",[],0,0,0.0,0,0,[0.0]
3820,"47.386749,-122.25295","47.387083,-122.253726","[(47.386749, -122.25295), (47.387083, -122.253726)]",[],0,0,0.0,0,0,[0.0]
3821,"47.155258,-122.29914","47.154872,-122.295494","[(47.155258, -122.29914), (47.154872, -122.295494)]",[],0,0,0.0,0,0,[0.0]
3822,"47.6753105,-122.3120444","47.6758654,-122.3126094","[(47.6753105, -122.3120444), (47.6757082, -122.3120458), (47.6758606, -122.3120481), (47.6758654, -122.3126094)]",[141304],0,1,111.144034222,0,0.008997334017935904,"[0.0562, -0.0118, 0.0279]"
3823,"47.6207093,-122.3072376","47.6205131,-122.3072401","[(47.6207093, -122.3072376), (47.6205551, -122.3072406), (47.6205131, -122.3072401)]",[],0,0,19.6232156208,0,0,"[0.0083, 0.0]"
3824,"47.6151604,-122.3453424","47.6126289,-122.3414781","[(47.6151604, -122.3453424), (47.6148354, -122.344795), (47.6147169, -122.3446069), (47.6145873, -122.3447903), (47.613927, -122.3436736), (47.6138032, -122.3435002), (47.6131413, -122.3423807), (47.6130495, -122.3421895), (47.6126289, -122.3414781)]","[10801, 10803, 46789, 10705, 10709, 10712, 10729, 10732, 46775]",2,7,493.292963286,0.004054385829221113,0.014190350402273897,"[0.0226, 0.0259, 0.01, -0.0144, 0.0264, -0.0277, 0.0227, -0.0179]"
3825,"47.6097332,-122.3380091","47.6086462,-122.3384983","[(47.6097332, -122.3380091), (47.6093969, -122.3388131), (47.6092716, -122.3390842), (47.6091862, -122.3389923), (47.6086462, -122.3384983)]","[10513, 10515]",0,2,202.748247619,0,0.009864450240564102,"[0.013, -0.0041, -0.0511, 0.0556]"
3826,"47.5955171,-122.301571","47.599737,-122.3021181","[(47.5955171, -122.301571), (47.5955176, -122.3012501), (47.5956272, -122.3012502), (47.5956269, -122.3010882), (47.5964226, -122.3010875), (47.5964227, -122.3010875), (47.5964227, -122.3010879), (47.5964228, -122.3012515), (47.596422, -122.3021087), (47.5965315, -122.302109), (47.5978217, -122.3021127), (47.5979313, -122.3021149), (47.5992122, -122.3021185), (47.5993368, -122.3021169), (47.599737, -122.3021181)]","[34177, 34182, 34774, 34873, 34877, 34883, 34887, 34901, 34903, 34907, 34955, 34962, 34974, 34984, 34998, 35024, 35033, 35045, 35049, 35055, 35056, 35059, 36549, 36954, 36770, 36778, 36781, 36784, 36789, 36794, 36800, 36805, 36809, 36813, 36820, 36822, 36826, 36830]",9,29,572.444634958,0.015722044457027875,0.05065992102820093,"[-0.0451, -0.0082, 0.0082, -0.0285, -0.0081, -0.0081, -0.0155, -0.0493, -0.0251, -0.0575, -0.0267, -0.0289, -0.0397]"
3827,"47.5881701,-122.3149737","47.5881843,-122.3149736","[(47.5881701, -122.3149737), (47.5883632, -122.3149719), (47.5881843, -122.3149736)]",[28326],0,1,37.2016466215,0,0.026880530589813312,"[-0.0017, -0.0017]"
3828,"47.5446118,-122.3759496","47.5441666,-122.3765935","[(47.5446118, -122.3759496), (47.5446137, -122.3763105), (47.5446142, -122.3765829), (47.5441666, -122.3765935)]","[60846, 60850]",2,0,108.10309565,0.018500857796699362,0,"[0.0246, 0.0098, -0.069]"
3829,"47.5224266,-122.2795926","47.522847,-122.2698661","[(47.5224266, -122.2795926), (47.521936, -122.2797492), (47.5218244, -122.2797409), (47.5215837, -122.2798222), (47.5215576, -122.2798316), (47.5215501, -122.2797863), (47.5215326, -122.2796806), (47.5215164, -122.2795677), (47.5215031, -122.2794748), (47.5218924, -122.2793721), (47.5219975, -122.2793177), (47.5231812, -122.2788909), (47.5231862, -122.2788143), (47.5231871, -122.2787992), (47.5232177, -122.277574), (47.5232218, -122.2771086), (47.5232216, -122.2769468), (47.5232205, -122.2765423), (47.5232207, -122.2765423), (47.5234049, -122.2765412), (47.5233931, -122.2763152), (47.5233932, -122.2762491), (47.5233932, -122.2762488), (47.5233907, -122.2743145), (47.523394, -122.2741527), (47.5233966, -122.2729165), (47.5233964, -122.2729165), (47.5232262, -122.2729157), (47.5232261, -122.2727539), (47.523394, -122.2727546), (47.5233969, -122.2727546), (47.5233969, -122.2727543), (47.5233992, -122.2714832), (47.523399, -122.2714832), (47.5232248, -122.2714825), (47.5232166, -122.2713207), (47.523399, -122.2713208), (47.5233994, -122.2713208), (47.5233996, -122.2701217), (47.5232152, -122.2701169), (47.5232201, -122.269866), (47.522847, -122.2698661)]","[14011, 14032, 14069, 14079, 12815]",0,5,1350.87777823,0,0.0037012970977551136,"[0.0043, -0.0081, 0.0033, 0.0033, 0.0598, 0.0598, -0.0126, -0.0126, 0.0087, 0.0081, -0.0066, 0.0191, 0.0191, 0.0191, -0.0086, 0.0082, -0.0142, 0.0195, 0.0195, -0.0059, -0.012, -0.012, -0.012, -0.0164, -0.0081, 0.0106, 0.0106, -0.0082, 0.0105, 0.0105, -0.0111, -0.0111, 0.0052, 0.0052, -0.0246, 0.0049, 0.0049, -0.0187, 0.0, -0.0159, 0.0171]"
3830,"47.460234,-122.291216","47.463865,-122.287516","[(47.460234, -122.291216), (47.463865, -122.287516)]",[],0,0,0.0,0,0,[0.0]
3831,"47.457782,-122.254518","47.455135,-122.254567","[(47.457782, -122.254518), (47.455135, -122.254567)]",[],0,0,0.0,0,0,[0.0]
3832,"47.384548,-122.232788","47.385163,-122.232397","[(47.384548, -122.232788), (47.385163, -122.232397)]",[],0,0,0.0,0,0,[0.0]
3833,"47.385193,-122.232398","47.383894,-122.232525","[(47.385193, -122.232398), (47.383894, -122.232525)]",[],0,0,0.0,0,0,[0.0]
3834,"47.253841,-122.439758","47.25534,-122.439842","[(47.253841, -122.439758), (47.25534, -122.439842)]",[],0,0,0.0,0,0,[0.0]
3835,"47.253822,-122.439689","47.25354,-122.439491","[(47.253822, -122.439689), (47.25354, -122.439491)]",[],0,0,0.0,0,0,[0.0]
3836,"47.166713,-122.51654","47.165206,-122.51345","[(47.166713, -122.51654), (47.165206, -122.51345)]",[],0,0,0.0,0,0,[0.0]
3837,"47.7339586,-122.3223154","47.7321752,-122.3257804","[(47.7339586, -122.3223154), (47.7339707, -122.3234039), (47.7339206, -122.3234044), (47.7339206, -122.3234096), (47.7339217, -122.3236425), (47.7339471, -122.3255978), (47.7339669, -122.325996), (47.7321752, -122.3257804)]","[126950, 126954, 126956, 99998, 100001, 100005, 100009, 100020]",2,6,553.555451333,0.003613007504820182,0.010839022514460546,"[-0.0439, -0.0281, 0.0392, 0.0392, 0.0389, 0.0635, -0.003]"
3838,"47.7339586,-122.3223154","47.7321063,-122.325708","[(47.7339586, -122.3223154), (47.7339707, -122.3234039), (47.7339206, -122.3234044), (47.7339206, -122.3234096), (47.7339217, -122.3236425), (47.7339471, -122.3255978), (47.7339669, -122.325996), (47.7321063, -122.325708)]","[126950, 126954, 126956, 99998, 100001, 100005, 100009, 100020]",2,6,561.368692293,0.003562720948738885,0.010688162846216655,"[-0.0439, -0.0281, 0.0392, 0.0392, 0.0389, 0.0635, -0.003]"
3839,"47.7267437,-122.3283268","47.7268537,-122.328369","[(47.7267437, -122.3283268), (47.7267482, -122.328791), (47.7268578, -122.3287873), (47.7268537, -122.328369)]",[100260],0,1,99.2204340551,0,0.010078569092373847,"[0.0596, 0.0575, -0.065]"
3840,"47.6593058,-122.3121229","47.6598689,-122.3132132","[(47.6593058, -122.3121229), (47.6597169, -122.3121121), (47.6597282, -122.3130494), (47.6598661, -122.3130536), (47.6598689, -122.3132132)]",[136002],0,1,164.61984563,0,0.006074601735728259,"[0.0498, -0.0398, -0.0326, 0.024]"
3841,"47.6389776,-122.3452654","47.6389016,-122.3455994","[(47.6389776, -122.3452654), (47.6390308, -122.3453009), (47.6389357, -122.3456215), (47.6389016, -122.3455994)]","[89751, 89753]",1,1,43.8999635988,0.02277906216823493,0.02277906216823493,"[-0.047, 0.076, 0.0458]"
3842,"47.624212,-122.132322","47.624125,-122.132523","[(47.624212, -122.132322), (47.624125, -122.132523)]",[],0,0,0.0,0,0,[0.0]
